corrected yaw=0.38 , 0.35
yaw delta=0.35 , 0.35
corrected yaw=0.36 , 0.34
yaw delta=0.34 , 0.34
corrected yaw=0.34 , 0.32
yaw delta=0.32 , 0.32
corrected yaw=0.33 , 0.31
yaw delta=0.31 , 0.31
corrected yaw=0.36 , 0.34
yaw delta=0.34 , 0.34
corrected yaw=0.37 , 0.34
yaw delta=0.34 , 0.34
corrected yaw=0.34 , 0.32
yaw delta=0.32 , 0.32
corrected yaw=0.33 , 0.31
yaw delta=0.31 , 0.31
corrected yaw=0.27 , 0.25
yaw delta=0.25 , 0.25
corrected yaw=0.21 , 0.20
yaw delta=0.20 , 0.20
corrected yaw=0.17 , 0.16
yaw delta=0.16 , 0.16
corrected yaw=0.07 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=359.99 , 359.99
yaw delta=359.99 , 359.99
corrected yaw=359.96 , 359.95
yaw delta=359.95 , 359.95
corrected yaw=359.91 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.87 , 359.85
yaw delta=359.85 , 359.85
corrected yaw=359.83 , 359.81
yaw delta=359.81 , 359.81
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.77 , 359.74
yaw delta=359.74 , 359.74
corrected yaw=359.75 , 359.71
yaw delta=359.71 , 359.71
corrected yaw=359.72 , 359.68
yaw delta=359.68 , 359.68
corrected yaw=359.70 , 359.66
yaw delta=359.66 , 359.66
corrected yaw=359.72 , 359.68
yaw delta=359.68 , 359.68
corrected yaw=359.73 , 359.68
yaw delta=359.68 , 359.68
corrected yaw=359.74 , 359.70
yaw delta=359.70 , 359.70
corrected yaw=359.75 , 359.71
yaw delta=359.71 , 359.71
corrected yaw=359.76 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.82 , 359.79
yaw delta=359.79 , 359.79
corrected yaw=359.87 , 359.85
yaw delta=359.85 , 359.85
corrected yaw=359.84 , 359.82
yaw delta=359.82 , 359.82
corrected yaw=359.84 , 359.81
yaw delta=359.81 , 359.81
corrected yaw=359.83 , 359.81
yaw delta=359.81 , 359.81
corrected yaw=359.86 , 359.84
yaw delta=359.84 , 359.84
corrected yaw=359.88 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.95 , 359.94
yaw delta=359.94 , 359.94
corrected yaw=0.01 , 0.01
yaw delta=0.01 , 0.01
corrected yaw=0.06 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.14 , 0.13
yaw delta=0.13 , 0.13
corrected yaw=0.21 , 0.20
yaw delta=0.20 , 0.20
corrected yaw=0.15 , 0.14
yaw delta=0.14 , 0.14
corrected yaw=0.10 , 0.09
yaw delta=0.09 , 0.09
corrected yaw=0.12 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.12 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.13 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.13 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.13 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.21 , 0.19
yaw delta=0.19 , 0.19
corrected yaw=0.27 , 0.25
yaw delta=0.25 , 0.25
corrected yaw=0.28 , 0.26
yaw delta=0.26 , 0.26
corrected yaw=0.31 , 0.29
yaw delta=0.29 , 0.29
corrected yaw=0.34 , 0.31
yaw delta=0.31 , 0.31
corrected yaw=0.29 , 0.27
yaw delta=0.27 , 0.27
corrected yaw=0.25 , 0.23
yaw delta=0.23 , 0.23
corrected yaw=0.24 , 0.23
yaw delta=0.23 , 0.23
corrected yaw=0.23 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.21 , 0.19
yaw delta=0.19 , 0.19
corrected yaw=0.19 , 0.18
yaw delta=0.18 , 0.18
corrected yaw=0.17 , 0.16
yaw delta=0.16 , 0.16
corrected yaw=0.13 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.09 , 0.09
yaw delta=0.09 , 0.09
corrected yaw=0.09 , 0.09
yaw delta=0.09 , 0.09
corrected yaw=0.09 , 0.08
yaw delta=0.08 , 0.08
corrected yaw=0.02 , 0.01
yaw delta=0.01 , 0.01
corrected yaw=359.95 , 359.94
yaw delta=359.94 , 359.94
corrected yaw=359.90 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.91 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.89 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.90 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.91 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.91 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.91 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.91 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.87 , 359.85
yaw delta=359.85 , 359.85
corrected yaw=359.84 , 359.82
yaw delta=359.82 , 359.82
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.77 , 359.74
yaw delta=359.74 , 359.74
corrected yaw=359.80 , 359.77
yaw delta=359.77 , 359.77
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.82 , 359.79
yaw delta=359.79 , 359.79
corrected yaw=359.79 , 359.76
yaw delta=359.76 , 359.76
corrected yaw=359.78 , 359.75
yaw delta=359.75 , 359.75
corrected yaw=359.80 , 359.77
yaw delta=359.77 , 359.77
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.79 , 359.76
yaw delta=359.76 , 359.76
corrected yaw=359.78 , 359.74
yaw delta=359.74 , 359.74
corrected yaw=359.76 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.81 , 359.79
yaw delta=359.79 , 359.79
corrected yaw=359.85 , 359.83
yaw delta=359.83 , 359.83
corrected yaw=359.84 , 359.82
yaw delta=359.82 , 359.82
corrected yaw=359.85 , 359.83
yaw delta=359.83 , 359.83
corrected yaw=359.86 , 359.83
yaw delta=359.83 , 359.83
corrected yaw=359.89 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.90 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.84 , 359.81
yaw delta=359.81 , 359.81
corrected yaw=359.78 , 359.75
yaw delta=359.75 , 359.75
corrected yaw=359.74 , 359.70
yaw delta=359.70 , 359.70
corrected yaw=359.79 , 359.76
yaw delta=359.76 , 359.76
corrected yaw=359.81 , 359.79
yaw delta=359.79 , 359.79
corrected yaw=359.80 , 359.77
yaw delta=359.77 , 359.77
corrected yaw=359.80 , 359.77
yaw delta=359.77 , 359.77
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.89 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.97 , 359.97
yaw delta=359.97 , 359.97
corrected yaw=0.03 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.09 , 0.08
yaw delta=0.08 , 0.08
corrected yaw=0.09 , 0.08
yaw delta=0.08 , 0.08
corrected yaw=0.10 , 0.09
yaw delta=0.09 , 0.09
corrected yaw=0.18 , 0.17
yaw delta=0.17 , 0.17
corrected yaw=0.24 , 0.22
yaw delta=0.22 , 0.22
corrected yaw=0.29 , 0.27
yaw delta=0.27 , 0.27
corrected yaw=0.34 , 0.32
yaw delta=0.32 , 0.32
corrected yaw=0.39 , 0.36
yaw delta=0.36 , 0.36
corrected yaw=0.37 , 0.35
yaw delta=0.35 , 0.35
corrected yaw=0.37 , 0.35
yaw delta=0.35 , 0.35
corrected yaw=0.37 , 0.35
yaw delta=0.35 , 0.35
corrected yaw=0.38 , 0.36
yaw delta=0.36 , 0.36
corrected yaw=0.39 , 0.37
yaw delta=0.37 , 0.37
corrected yaw=0.39 , 0.37
yaw delta=0.37 , 0.37
corrected yaw=0.39 , 0.37
yaw delta=0.37 , 0.37
corrected yaw=0.42 , 0.39
yaw delta=0.39 , 0.39
corrected yaw=0.44 , 0.41
yaw delta=0.41 , 0.41
corrected yaw=0.38 , 0.36
yaw delta=0.36 , 0.36
corrected yaw=0.33 , 0.31
yaw delta=0.31 , 0.31
corrected yaw=0.29 , 0.27
yaw delta=0.27 , 0.27
corrected yaw=0.29 , 0.28
yaw delta=0.28 , 0.28
corrected yaw=0.28 , 0.26
yaw delta=0.26 , 0.26
corrected yaw=0.23 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.19 , 0.18
yaw delta=0.18 , 0.18
corrected yaw=0.17 , 0.15
yaw delta=0.15 , 0.15
corrected yaw=0.14 , 0.13
yaw delta=0.13 , 0.13
corrected yaw=0.11 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.11 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.10 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.11 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.11 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.06 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.02 , 0.02
yaw delta=0.02 , 0.02
corrected yaw=359.99 , 359.98
yaw delta=359.98 , 359.98
corrected yaw=359.94 , 359.93
yaw delta=359.93 , 359.93
corrected yaw=359.90 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.83 , 359.80
yaw delta=359.80 , 359.80
corrected yaw=359.76 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.73 , 359.69
yaw delta=359.69 , 359.69
corrected yaw=359.70 , 359.65
yaw delta=359.65 , 359.65
corrected yaw=359.67 , 359.62
yaw delta=359.62 , 359.62
corrected yaw=359.62 , 359.57
yaw delta=359.57 , 359.57
corrected yaw=359.59 , 359.52
yaw delta=359.52 , 359.52
corrected yaw=359.61 , 359.55
yaw delta=359.55 , 359.55
corrected yaw=359.62 , 359.56
yaw delta=359.56 , 359.56
corrected yaw=359.62 , 359.56
yaw delta=359.56 , 359.56
corrected yaw=359.63 , 359.57
yaw delta=359.57 , 359.57
corrected yaw=359.63 , 359.57
yaw delta=359.57 , 359.57
corrected yaw=359.59 , 359.53
yaw delta=359.53 , 359.53
corrected yaw=359.56 , 359.50
yaw delta=359.50 , 359.50
corrected yaw=359.64 , 359.59
yaw delta=359.59 , 359.59
corrected yaw=359.70 , 359.66
yaw delta=359.66 , 359.66
corrected yaw=359.72 , 359.68
yaw delta=359.68 , 359.68
corrected yaw=359.74 , 359.70
yaw delta=359.70 , 359.70
corrected yaw=359.77 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.77 , 359.74
yaw delta=359.74 , 359.74
corrected yaw=359.78 , 359.75
yaw delta=359.75 , 359.75
corrected yaw=359.79 , 359.76
yaw delta=359.76 , 359.76
corrected yaw=359.79 , 359.76
yaw delta=359.76 , 359.76
corrected yaw=359.77 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.76 , 359.72
yaw delta=359.72 , 359.72
corrected yaw=359.74 , 359.70
yaw delta=359.70 , 359.70
corrected yaw=359.76 , 359.72
yaw delta=359.72 , 359.72
corrected yaw=359.76 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.84 , 359.82
yaw delta=359.82 , 359.82
corrected yaw=359.89 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.93 , 359.92
yaw delta=359.92 , 359.92
corrected yaw=359.96 , 359.95
yaw delta=359.95 , 359.95
corrected yaw=359.94 , 359.93
yaw delta=359.93 , 359.93
corrected yaw=359.94 , 359.93
yaw delta=359.93 , 359.93
corrected yaw=359.99 , 359.99
yaw delta=359.99 , 359.99
corrected yaw=0.03 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.04 , 0.04
yaw delta=0.04 , 0.04
corrected yaw=0.06 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.06 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.02 , 0.01
yaw delta=0.01 , 0.01
corrected yaw=359.98 , 359.98
yaw delta=359.98 , 359.98
corrected yaw=0.06 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.12 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.08 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.03 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.01 , 0.01
yaw delta=0.01 , 0.01
corrected yaw=359.98 , 359.98
yaw delta=359.98 , 359.98
corrected yaw=359.97 , 359.96
yaw delta=359.96 , 359.96
corrected yaw=359.96 , 359.95
yaw delta=359.95 , 359.95
corrected yaw=359.90 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.85 , 359.83
yaw delta=359.83 , 359.83
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.84 , 359.81
yaw delta=359.81 , 359.81
corrected yaw=359.84 , 359.82
yaw delta=359.82 , 359.82
corrected yaw=359.82 , 359.79
yaw delta=359.79 , 359.79
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.76 , 359.73
yaw delta=359.73 , 359.73
corrected yaw=359.74 , 359.70
yaw delta=359.70 , 359.70
corrected yaw=359.70 , 359.65
yaw delta=359.65 , 359.65
corrected yaw=359.74 , 359.70
yaw delta=359.70 , 359.70
corrected yaw=359.76 , 359.72
yaw delta=359.72 , 359.72
corrected yaw=359.85 , 359.83
yaw delta=359.83 , 359.83
corrected yaw=359.93 , 359.92
yaw delta=359.92 , 359.92
corrected yaw=359.89 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.85 , 359.83
yaw delta=359.83 , 359.83
corrected yaw=359.83 , 359.80
yaw delta=359.80 , 359.80
corrected yaw=359.86 , 359.84
yaw delta=359.84 , 359.84
corrected yaw=359.87 , 359.85
yaw delta=359.85 , 359.85
corrected yaw=359.92 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.95 , 359.94
yaw delta=359.94 , 359.94
corrected yaw=360.00 , 360.00
yaw delta=360.00 , 360.00
corrected yaw=0.04 , 0.04
yaw delta=0.04 , 0.04
corrected yaw=0.08 , 0.08
yaw delta=0.08 , 0.08
corrected yaw=0.12 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.16 , 0.15
yaw delta=0.15 , 0.15
corrected yaw=0.11 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.08 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.14 , 0.13
yaw delta=0.13 , 0.13
corrected yaw=0.19 , 0.18
yaw delta=0.18 , 0.18
corrected yaw=0.23 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.22 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.23 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.29 , 0.28
yaw delta=0.28 , 0.28
corrected yaw=0.34 , 0.32
yaw delta=0.32 , 0.32
corrected yaw=0.33 , 0.30
yaw delta=0.30 , 0.30
corrected yaw=0.33 , 0.31
yaw delta=0.31 , 0.31
corrected yaw=0.34 , 0.31
yaw delta=0.31 , 0.31
corrected yaw=0.32 , 0.30
yaw delta=0.30 , 0.30
corrected yaw=0.32 , 0.30
yaw delta=0.30 , 0.30
corrected yaw=0.30 , 0.28
yaw delta=0.28 , 0.28
corrected yaw=0.29 , 0.27
yaw delta=0.27 , 0.27
corrected yaw=0.28 , 0.26
yaw delta=0.26 , 0.26
corrected yaw=0.26 , 0.24
yaw delta=0.24 , 0.24
corrected yaw=0.24 , 0.23
yaw delta=0.23 , 0.23
corrected yaw=0.22 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.21 , 0.20
yaw delta=0.20 , 0.20
corrected yaw=0.21 , 0.20
yaw delta=0.20 , 0.20
corrected yaw=0.20 , 0.19
yaw delta=0.19 , 0.19
corrected yaw=0.15 , 0.14
yaw delta=0.14 , 0.14
corrected yaw=0.11 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.07 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.07 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.07 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.03 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.01 , 0.01
yaw delta=0.01 , 0.01
corrected yaw=0.02 , 0.02
yaw delta=0.02 , 0.02
corrected yaw=0.02 , 0.02
yaw delta=0.02 , 0.02
corrected yaw=0.02 , 0.02
yaw delta=0.02 , 0.02
corrected yaw=359.97 , 359.97
yaw delta=359.97 , 359.97
corrected yaw=359.93 , 359.92
yaw delta=359.92 , 359.92
corrected yaw=359.91 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.89 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.83 , 359.81
yaw delta=359.81 , 359.81
corrected yaw=359.78 , 359.75
yaw delta=359.75 , 359.75
corrected yaw=359.73 , 359.69
yaw delta=359.69 , 359.69
corrected yaw=359.71 , 359.66
yaw delta=359.66 , 359.66
corrected yaw=359.67 , 359.63
yaw delta=359.63 , 359.63
corrected yaw=359.66 , 359.61
yaw delta=359.61 , 359.61
corrected yaw=359.64 , 359.59
yaw delta=359.59 , 359.59
corrected yaw=359.63 , 359.57
yaw delta=359.57 , 359.57
corrected yaw=359.61 , 359.55
yaw delta=359.55 , 359.55
corrected yaw=359.59 , 359.53
yaw delta=359.53 , 359.53
corrected yaw=359.58 , 359.52
yaw delta=359.52 , 359.52
corrected yaw=359.58 , 359.52
yaw delta=359.52 , 359.52
corrected yaw=359.56 , 359.49
yaw delta=359.49 , 359.49
corrected yaw=359.55 , 359.48
yaw delta=359.48 , 359.48
corrected yaw=359.52 , 359.44
yaw delta=359.44 , 359.44
corrected yaw=359.48 , 359.41
yaw delta=359.41 , 359.41
corrected yaw=359.46 , 359.38
yaw delta=359.38 , 359.38
corrected yaw=359.54 , 359.48
yaw delta=359.48 , 359.48
corrected yaw=359.62 , 359.56
yaw delta=359.56 , 359.56
corrected yaw=359.67 , 359.62
yaw delta=359.62 , 359.62
corrected yaw=359.72 , 359.68
yaw delta=359.68 , 359.68
corrected yaw=359.80 , 359.76
yaw delta=359.76 , 359.76
corrected yaw=359.86 , 359.84
yaw delta=359.84 , 359.84
corrected yaw=359.92 , 359.90
yaw delta=359.90 , 359.90
corrected yaw=359.99 , 359.98
yaw delta=359.98 , 359.98
corrected yaw=0.05 , 0.04
yaw delta=0.04 , 0.04
corrected yaw=0.14 , 0.13
yaw delta=0.13 , 0.13
corrected yaw=0.22 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.22 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.24 , 0.22
yaw delta=0.22 , 0.22
corrected yaw=0.26 , 0.24
yaw delta=0.24 , 0.24
corrected yaw=0.27 , 0.25
yaw delta=0.25 , 0.25
corrected yaw=0.29 , 0.27
yaw delta=0.27 , 0.27
corrected yaw=0.39 , 0.36
yaw delta=0.36 , 0.36
corrected yaw=0.47 , 0.44
yaw delta=0.44 , 0.44
corrected yaw=0.46 , 0.43
yaw delta=0.43 , 0.43
corrected yaw=0.47 , 0.43
yaw delta=0.43 , 0.43
corrected yaw=0.48 , 0.45
yaw delta=0.45 , 0.45
corrected yaw=0.53 , 0.50
yaw delta=0.50 , 0.50
corrected yaw=0.57 , 0.53
yaw delta=0.53 , 0.53
corrected yaw=0.56 , 0.52
yaw delta=0.52 , 0.52
corrected yaw=0.56 , 0.52
yaw delta=0.52 , 0.52
corrected yaw=0.57 , 0.53
yaw delta=0.53 , 0.53
corrected yaw=0.57 , 0.54
yaw delta=0.54 , 0.54
corrected yaw=0.59 , 0.55
yaw delta=0.55 , 0.55
corrected yaw=0.57 , 0.53
yaw delta=0.53 , 0.53
corrected yaw=0.55 , 0.52
yaw delta=0.52 , 0.52
corrected yaw=0.48 , 0.45
yaw delta=0.45 , 0.45
corrected yaw=0.42 , 0.39
yaw delta=0.39 , 0.39
corrected yaw=0.48 , 0.44
yaw delta=0.44 , 0.44
corrected yaw=0.52 , 0.48
yaw delta=0.48 , 0.48
corrected yaw=0.47 , 0.44
yaw delta=0.44 , 0.44
corrected yaw=0.44 , 0.41
yaw delta=0.41 , 0.41
corrected yaw=0.41 , 0.38
yaw delta=0.38 , 0.38
corrected yaw=0.39 , 0.36
yaw delta=0.36 , 0.36
corrected yaw=0.37 , 0.35
yaw delta=0.35 , 0.35
corrected yaw=0.35 , 0.33
yaw delta=0.33 , 0.33
corrected yaw=0.31 , 0.29
yaw delta=0.29 , 0.29
corrected yaw=0.29 , 0.27
yaw delta=0.27 , 0.27
corrected yaw=0.27 , 0.25
yaw delta=0.25 , 0.25
corrected yaw=0.25 , 0.24
yaw delta=0.24 , 0.24
corrected yaw=0.23 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.26 , 0.24
yaw delta=0.24 , 0.24
corrected yaw=0.26 , 0.24
yaw delta=0.24 , 0.24
corrected yaw=0.21 , 0.20
yaw delta=0.20 , 0.20
corrected yaw=0.17 , 0.16
yaw delta=0.16 , 0.16
corrected yaw=0.15 , 0.14
yaw delta=0.14 , 0.14
corrected yaw=0.12 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.11 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.09 , 0.08
yaw delta=0.08 , 0.08
corrected yaw=0.07 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.07 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.06 , 0.06
yaw delta=0.06 , 0.06
corrected yaw=0.05 , 0.04
yaw delta=0.04 , 0.04
corrected yaw=0.04 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.03 , 0.02
yaw delta=0.02 , 0.02
corrected yaw=0.02 , 0.02
yaw delta=0.02 , 0.02
corrected yaw=0.00 , 0.00
yaw delta=0.00 , 0.00
corrected yaw=0.04 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.06 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.07 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.07 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.08 , 0.08
yaw delta=0.08 , 0.08
corrected yaw=0.10 , 0.09
yaw delta=0.09 , 0.09
corrected yaw=0.12 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.08 , 0.07
yaw delta=0.07 , 0.07
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.03 , 0.03
yaw delta=0.03 , 0.03
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.06 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.14 , 0.13
yaw delta=0.13 , 0.13
corrected yaw=0.21 , 0.20
yaw delta=0.20 , 0.20
corrected yaw=0.25 , 0.23
yaw delta=0.23 , 0.23
corrected yaw=0.30 , 0.28
yaw delta=0.28 , 0.28
corrected yaw=0.34 , 0.32
yaw delta=0.32 , 0.32
corrected yaw=0.42 , 0.39
yaw delta=0.39 , 0.39
corrected yaw=0.48 , 0.45
yaw delta=0.45 , 0.45
corrected yaw=0.58 , 0.54
yaw delta=0.54 , 0.54
corrected yaw=0.67 , 0.62
yaw delta=0.62 , 0.62
corrected yaw=0.74 , 0.69
yaw delta=0.69 , 0.69
corrected yaw=0.74 , 0.69
yaw delta=0.69 , 0.69
corrected yaw=0.77 , 0.72
yaw delta=0.72 , 0.72
corrected yaw=0.76 , 0.71
yaw delta=0.71 , 0.71
corrected yaw=0.76 , 0.71
yaw delta=0.71 , 0.71
corrected yaw=0.80 , 0.74
yaw delta=0.74 , 0.74
corrected yaw=0.81 , 0.76
yaw delta=0.76 , 0.76
corrected yaw=0.83 , 0.77
yaw delta=0.77 , 0.77
corrected yaw=0.79 , 0.74
yaw delta=0.74 , 0.74
corrected yaw=0.76 , 0.71
yaw delta=0.71 , 0.71
corrected yaw=0.72 , 0.67
yaw delta=0.67 , 0.67
corrected yaw=0.69 , 0.64
yaw delta=0.64 , 0.64
corrected yaw=0.62 , 0.58
yaw delta=0.58 , 0.58
corrected yaw=0.57 , 0.53
yaw delta=0.53 , 0.53
corrected yaw=0.52 , 0.49
yaw delta=0.49 , 0.49
corrected yaw=0.46 , 0.43
yaw delta=0.43 , 0.43
corrected yaw=0.40 , 0.37
yaw delta=0.37 , 0.37
corrected yaw=0.35 , 0.32
yaw delta=0.32 , 0.32
corrected yaw=0.30 , 0.28
yaw delta=0.28 , 0.28
corrected yaw=0.26 , 0.25
yaw delta=0.25 , 0.25
corrected yaw=0.23 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.20 , 0.18
yaw delta=0.18 , 0.18
corrected yaw=0.12 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.05 , 0.04
yaw delta=0.04 , 0.04
corrected yaw=0.00 , 0.00
yaw delta=0.00 , 0.00
corrected yaw=359.96 , 359.95
yaw delta=359.95 , 359.95
corrected yaw=359.96 , 359.95
yaw delta=359.95 , 359.95
corrected yaw=359.94 , 359.93
yaw delta=359.93 , 359.93
corrected yaw=359.92 , 359.91
yaw delta=359.91 , 359.91
corrected yaw=359.89 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.86 , 359.84
yaw delta=359.84 , 359.84
corrected yaw=359.81 , 359.78
yaw delta=359.78 , 359.78
corrected yaw=359.77 , 359.74
yaw delta=359.74 , 359.74
corrected yaw=359.82 , 359.80
yaw delta=359.80 , 359.80
corrected yaw=359.86 , 359.84
yaw delta=359.84 , 359.84
corrected yaw=359.88 , 359.86
yaw delta=359.86 , 359.86
corrected yaw=359.87 , 359.85
yaw delta=359.85 , 359.85
corrected yaw=359.86 , 359.84
yaw delta=359.84 , 359.84
corrected yaw=359.88 , 359.86
yaw delta=359.86 , 359.86
corrected yaw=359.90 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.89 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.90 , 359.88
yaw delta=359.88 , 359.88
corrected yaw=359.91 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.91 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.90 , 359.89
yaw delta=359.89 , 359.89
corrected yaw=359.89 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.88 , 359.87
yaw delta=359.87 , 359.87
corrected yaw=359.97 , 359.96
yaw delta=359.96 , 359.96
corrected yaw=0.05 , 0.05
yaw delta=0.05 , 0.05
corrected yaw=0.11 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.10 , 0.10
yaw delta=0.10 , 0.10
corrected yaw=0.11 , 0.11
yaw delta=0.11 , 0.11
corrected yaw=0.13 , 0.12
yaw delta=0.12 , 0.12
corrected yaw=0.15 , 0.14
yaw delta=0.14 , 0.14
corrected yaw=0.19 , 0.18
yaw delta=0.18 , 0.18
corrected yaw=0.22 , 0.21
yaw delta=0.21 , 0.21
corrected yaw=0.25 , 0.24
yaw delta=0.24 , 0.24
corrected yaw=0.21 , 0.19
yaw delta=0.19 , 0.19
corrected yaw=0.17 , 0.16
yaw delta=0.16 , 0.16
corrected yaw=0.23 , 0.22
yaw delta=0.22 , 0.22
corrected yaw=0.28 , 0.26
yaw delta=0.26 , 0.26
corrected yaw=0.23 , 0.22
yaw delta=0.22 , 0.22
corrected yaw=0.19 , 0.18
yaw delta=0.18 , 0.18
corrected yaw=0.17 , 0.16
yaw delta=0.16 , 0.16
corrected yaw=0.18 , 0.17
yaw delta=0.17 , 0.17
corrected yaw=0.18 , 0.17
yaw delta=0.17 , 0.17
corrected yaw=0.17 , 0.16
yaw delta=0.16 , 0.16
corrected yaw=0.15 , 0.14
yaw delta=0.14 , 0.14
